등록연도,시군구명,연료별,용도별,승용차수,승합차수,특수차수,화물차수
2020,광주시,경유,사업용,96,2012,403,4075
2020,광주시,기타연료,비사업용,3,167,40,408
2020,광주시,기타연료,사업용,0,3,0,65
2020,광주시,수소,비사업용,8,0,0,0
2020,광주시,엘피지,비사업용,9895,561,1,883
2020,광주시,엘피지,사업용,669,1,0,194
2020,광주시,전기,비사업용,415,2,0,36
2020,광주시,전기,사업용,0,0,0,13
2020,광주시,하이브리드(LPG+전기),비사업용,127,0,0,0
2020,광주시,하이브리드(경유+전기),비사업용,32,0,0,0
2020,광주시,하이브리드(경유+전기),사업용,3,0,0,0
2020,광주시,하이브리드(휘발유+전기),비사업용,5488,0,0,0
2020,광주시,하이브리드(휘발유+전기),사업용,7,0,0,0
2020,광주시,휘발유,비사업용,30625,13,0,141
2020,광주시,휘발유,사업용,29,0,0,1
2020,광주시,휘발유(무연),비사업용,57372,24,0,52
2020,광주시,휘발유(무연),사업용,96,1,0,0
2020,광주시,휘발유(유연),비사업용,74,0,0,0
2020,양주시,CNG,비사업용,27,0,0,1
2020,양주시,CNG,사업용,0,117,0,0
2020,양주시,경유,비사업용,27045,3542,254,16293
2020,양주시,경유,사업용,25,359,168,1757
2020,양주시,기타연료,비사업용,1,93,17,211
2020,양주시,기타연료,사업용,0,0,0,41
2020,양주시,수소,비사업용,8,0,0,0
2020,양주시,엘피지,비사업용,6100,363,4,634
2020,양주시,엘피지,사업용,499,0,0,69
2020,남양주시,휘발유,사업용,21,0,0,0
2020,남양주시,휘발유(무연),비사업용,88717,64,0,64
2020,남양주시,휘발유(무연),사업용,197,0,0,0
2020,남양주시,휘발유(유연),비사업용,91,0,0,0
2020,오산시,CNG,비사업용,30,0,0,1
2020,오산시,CNG,사업용,0,44,0,0
2020,오산시,경유,비사업용,27370,2972,119,9370
2020,오산시,경유,사업용,91,453,136,1602
2020,오산시,기타연료,비사업용,1,109,26,303
2020,오산시,기타연료,사업용,0,0,0,30
2020,오산시,수소,비사업용,12,0,0,0
2020,오산시,엘피지,비사업용,6253,265,0,443
2020,오산시,엘피지,사업용,864,1,0,58
2020,오산시,전기,비사업용,239,0,2,15
2020,오산시,전기,사업용,13,6,0,10
2020,오산시,하이브리드(LPG+전기),비사업용,90,0,0,0
2020,오산시,하이브리드(경유+전기),비사업용,14,0,0,0
2020,오산시,하이브리드(휘발유+전기),비사업용,2779,0,0,0
2020,오산시,하이브리드(휘발유+전기),사업용,7,0,0,0
2020,오산시,휘발유,비사업용,18491,7,0,66
2020,오산시,휘발유,사업용,9,1,0,0
2020,이천시,엘피지,비사업용,5695,253,1,544
2020,이천시,엘피지,사업용,706,1,0,18
2020,이천시,전기,비사업용,300,0,0,32
2020,이천시,전기,사업용,0,0,0,17
2020,이천시,하이브리드(LPG+전기),비사업용,66,0,0,0
2020,이천시,하이브리드(경유+전기),비사업용,12,0,0,0
2020,이천시,하이브리드(휘발유+전기),비사업용,2525,0,0,0
2020,이천시,하이브리드(휘발유+전기),사업용,2,0,0,0
2020,이천시,휘발유,비사업용,17456,13,0,100
2020,이천시,휘발유,사업용,7,0,1,0
2020,이천시,휘발유(무연),비사업용,35516,16,0,30
2020,이천시,휘발유(무연),사업용,108,0,0,0
2020,이천시,휘발유(유연),비사업용,54,0,0,0
2020,안성시,CNG,비사업용,24,1,0,4
2020,안성시,CNG,사업용,0,58,0,0
2020,안성시,경유,비사업용,24376,3182,801,17197
2020,안성시,경유,사업용,67,427,258,3226
2020,안성시,기타연료,비사업용,0,95,23,311
2020,안성시,기타연료,사업용,0,0,0,104
2020,안성시,수소,비사업용,30,0,0,0
2020,안성시,엘피지,비사업용,6965,267,3,528
2020,안성시,엘피지,사업용,566,1,0,104
2020,안성시,전기,비사업용,263,0,0,45
2020,안성시,전기,사업용,0,0,0,9
2020,안성시,하이브리드(LPG+전기),비사업용,74,0,0,0
2020,안성시,하이브리드(경유+전기),비사업용,14,0,0,0
2020,안성시,하이브리드(휘발유+전기),비사업용,1959,0,0,0
2020,안성시,하이브리드(휘발유+전기),사업용,1,0,0,0
2020,안성시,휘발유,비사업용,16343,11,0,93
2020,안성시,휘발유,사업용,21,1,0,0
2020,안성시,휘발유(무연),비사업용,30862,17,0,22
2020,안성시,휘발유(무연),사업용,77,0,0,0
2020,안성시,휘발유(유연),비사업용,25,0,0,0
2020,김포시,CNG,비사업용,58,1,0,3
2020,김포시,CNG,사업용,0,627,0,0
2020,김포시,경유,비사업용,57303,5273,317,27094
2020,김포시,경유,사업용,265,873,760,2963
2020,김포시,기타연료,비사업용,2,208,55,547
2020,김포시,기타연료,사업용,0,1,0,292
2020,김포시,수소,비사업용,21,0,0,0
2020,김포시,엘피지,비사업용,11601,604,5,1050
2020,김포시,엘피지,사업용,1044,0,1,184
2020,김포시,전기,비사업용,853,19,0,56
2020,고양시 일산서구,하이브리드(휘발유+전기),비사업용,4183,0,0,0
2020,고양시 일산서구,하이브리드(휘발유+전기),사업용,15,0,0,0
2020,고양시 일산서구,휘발유,비사업용,24571,9,0,55
2020,고양시 일산서구,휘발유,사업용,59,0,0,0
2020,고양시 일산서구,휘발유(무연),비사업용,39261,22,0,22
2020,고양시 일산서구,휘발유(무연),사업용,439,0,0,0
2020,고양시 일산서구,휘발유(유연),비사업용,44,0,0,0
2020,과천시,CNG,비사업용,0,2,0,5
2020,과천시,CNG,사업용,0,1,0,0
2020,과천시,경유,비사업용,5576,576,34,1734
2020,과천시,경유,사업용,4,19,12,245
2020,과천시,기타연료,비사업용,1,15,6,28
2020,과천시,기타연료,사업용,0,0,0,6
2020,과천시,수소,비사업용,8,0,0,0
2020,과천시,엘피지,비사업용,1003,80,0,70
2020,과천시,엘피지,사업용,302,1,0,5
2020,과천시,전기,비사업용,131,4,2,14
2020,과천시,전기,사업용,0,0,0,7
2020,과천시,하이브리드(LPG+전기),비사업용,38,0,0,0
2020,과천시,하이브리드(경유+전기),비사업용,5,0,0,0
2020,과천시,하이브리드(휘발유+전기),비사업용,1287,0,0,0
2020,과천시,휘발유,비사업용,5458,2,0,16
2020,과천시,휘발유,사업용,7,0,0,0
2020,과천시,휘발유(무연),비사업용,7684,3,0,5
2020,과천시,휘발유(무연),사업용,9,0,0,0
2020,과천시,휘발유(유연),비사업용,4,0,0,0
2020,구리시,CNG,비사업용,7,0,0,4
2020,구리시,CNG,사업용,0,101,0,0
2020,구리시,경유,비사업용,18466,1706,110,8257
2020,구리시,경유,사업용,38,204,129,987
2020,구리시,기타연료,비사업용,0,47,11,125
2020,구리시,기타연료,사업용,0,0,0,35
2020,구리시,수소,비사업용,16,0,0,0
2020,구리시,엘피지,비사업용,4006,292,2,475
2020,구리시,엘피지,사업용,953,0,0,116
2020,구리시,전기,비사업용,173,0,3,17
2020,구리시,전기,사업용,0,0,0,6
2020,구리시,하이브리드(LPG+전기),비사업용,45,0,0,0
2020,구리시,하이브리드(LPG+전기),사업용,1,0,0,0
2020,구리시,하이브리드(경유+전기),비사업용,14,0,0,0
2020,구리시,하이브리드(휘발유+전기),비사업용,2337,0,0,0
2020,구리시,하이브리드(휘발유+전기),사업용,1,0,0,0
2020,구리시,휘발유,비사업용,12548,2,1,37
2020,구리시,휘발유,사업용,6,0,0,0
2020,구리시,휘발유(무연),비사업용,22100,10,0,18
2020,구리시,휘발유(무연),사업용,70,0,0,0
2020,구리시,휘발유(유연),비사업용,27,0,0,0
2020,남양주시,CNG,비사업용,76,1,0,1
2020,남양주시,CNG,사업용,0,404,0,0
2020,남양주시,경유,비사업용,78606,7630,464,39260
2020,남양주시,경유,사업용,148,665,429,4340
2020,남양주시,기타연료,비사업용,4,342,73,732
2020,남양주시,기타연료,사업용,0,0,0,51
2020,남양주시,등유,비사업용,1,0,0,0
2020,남양주시,수소,비사업용,43,0,0,0
2020,남양주시,엘피지,비사업용,16245,955,3,1606
2020,남양주시,엘피지,사업용,1525,4,0,481
2020,남양주시,전기,비사업용,1063,0,0,49
2020,남양주시,전기,사업용,4,0,0,26
2020,남양주시,하이브리드(LPG+전기),비사업용,210,0,0,0
2020,남양주시,하이브리드(경유+전기),비사업용,67,0,0,0
2020,남양주시,하이브리드(휘발유+전기),비사업용,8642,0,0,1
2020,남양주시,하이브리드(휘발유+전기),사업용,3,0,0,0
2020,남양주시,휘발유,비사업용,49501,32,2,286
2020,수원시 장안구,수소,비사업용,19,0,0,0
2020,수원시 장안구,엘피지,비사업용,6068,295,1,390
2020,수원시 장안구,엘피지,사업용,942,0,0,95
2020,수원시 장안구,전기,비사업용,231,0,1,13
2020,수원시 장안구,전기,사업용,1,154,0,7
2020,수원시 장안구,하이브리드(CNG+전기),사업용,0,5,0,0
2020,수원시 장안구,하이브리드(LPG+전기),비사업용,80,0,0,0
2020,수원시 장안구,하이브리드(경유+전기),비사업용,8,0,0,0
2020,수원시 장안구,하이브리드(휘발유+전기),비사업용,3413,0,0,0
2020,수원시 장안구,하이브리드(휘발유+전기),사업용,2,0,0,0
2020,수원시 장안구,휘발유,비사업용,18189,5,0,41
2020,수원시 장안구,휘발유,사업용,2,0,0,0
2020,수원시 장안구,휘발유(무연),비사업용,34699,13,0,11
2020,수원시 장안구,휘발유(무연),사업용,97,0,0,0
2020,수원시 장안구,휘발유(유연),비사업용,48,0,0,0
2020,수원시 권선구,CNG,비사업용,46,1,0,4
2020,수원시 권선구,CNG,사업용,0,417,0,0
2020,수원시 권선구,경유,비사업용,52466,5697,279,17703
2020,수원시 권선구,경유,사업용,240,952,551,2344
2020,수원시 권선구,기타연료,비사업용,0,116,28,366
2020,수원시 권선구,기타연료,사업용,0,0,0,201
2020,수원시 권선구,수소,비사업용,33,0,0,0
2020,수원시 권선구,엘피지,비사업용,11688,609,2,899
2020,수원시 권선구,엘피지,사업용,3139,10,0,140
2020,수원시 권선구,전기,비사업용,535,0,2,32
2020,수원시 권선구,전기,사업용,16,0,0,12
2020,수원시 권선구,하이브리드(CNG+전기),사업용,0,42,0,0
2020,수원시 권선구,하이브리드(LPG+전기),비사업용,151,0,0,0
2020,수원시 권선구,하이브리드(경유+전기),비사업용,47,0,0,0
2020,수원시 권선구,하이브리드(휘발유+전기),비사업용,5807,0,0,0
2020,수원시 권선구,하이브리드(휘발유+전기),사업용,73,0,0,0
2020,수원시 권선구,휘발유,비사업용,33812,18,1,93
2020,수원시 권선구,휘발유,사업용,24,0,0,0
2020,수원시 권선구,휘발유(무연),비사업용,62264,28,0,31
2020,수원시 권선구,휘발유(무연),사업용,469,0,0,0
2020,수원시 권선구,휘발유(유연),비사업용,89,0,0,0
2020,수원시 팔달구,CNG,비사업용,17,2,0,0
2020,수원시 팔달구,CNG,사업용,0,2,0,0
2020,수원시 팔달구,경유,비사업용,17285,2453,116,6117
2020,수원시 팔달구,경유,사업용,105,125,96,1413
2020,수원시 팔달구,기타연료,비사업용,0,36,26,94
2020,수원시 팔달구,기타연료,사업용,0,0,0,23
2020,수원시 팔달구,수소,비사업용,16,0,0,0
2020,수원시 팔달구,엘피지,비사업용,4134,238,1,338
2020,수원시 팔달구,엘피지,사업용,821,2,0,47
2020,수원시 팔달구,전기,비사업용,377,0,1,12
2020,수원시 팔달구,전기,사업용,51,0,0,9
2020,수원시 팔달구,하이브리드(LPG+전기),비사업용,62,0,0,0
2020,수원시 팔달구,하이브리드(경유+전기),비사업용,16,0,0,0
2020,수원시 팔달구,하이브리드(휘발유+전기),비사업용,1972,0,0,0
2020,수원시 팔달구,하이브리드(휘발유+전기),사업용,3,0,0,0
2020,수원시 팔달구,휘발유,비사업용,12925,5,0,54
2020,수원시 팔달구,휘발유,사업용,42,0,1,0
2020,수원시 팔달구,휘발유(무연),비사업용,22576,9,0,21
2020,수원시 팔달구,휘발유(무연),사업용,174,0,0,0
2020,수원시 팔달구,휘발유(유연),비사업용,35,0,0,0
2020,수원시 영통구,CNG,비사업용,33,0,0,5
2020,수원시 영통구,경유,비사업용,39174,2403,101,6501
2020,수원시 영통구,경유,사업용,201,92,130,1271
2020,수원시 영통구,기타연료,비사업용,1,142,47,245
2020,수원시 영통구,기타연료,사업용,0,0,0,76
2020,수원시 영통구,수소,비사업용,42,0,0,0
2020,고양시 일산서구,하이브리드(경유+전기),비사업용,22,0,0,0
2020,고양시 일산서구,하이브리드(경유+전기),사업용,9,0,0,0
2020,평택시,CNG,비사업용,47,5,0,3
2020,평택시,CNG,사업용,0,171,0,0
2020,평택시,LNG,비사업용,1,0,0,0
2020,평택시,경유,비사업용,72124,7623,404,30727
2020,평택시,경유,사업용,303,1490,857,4585
2020,평택시,기타연료,비사업용,140,276,56,993
2020,평택시,기타연료,사업용,0,0,5,1671
2020,평택시,수소,비사업용,227,0,0,0
2020,평택시,수소,사업용,2,0,0,0
2020,평택시,엘피지,비사업용,15977,621,3,1119
2020,평택시,엘피지,사업용,2442,8,0,84
2020,평택시,전기,비사업용,599,0,0,114
2020,평택시,전기,사업용,1,0,0,35
2020,평택시,하이브리드(LPG+전기),비사업용,187,0,0,0
2020,평택시,하이브리드(경유+전기),비사업용,24,0,0,0
2020,평택시,하이브리드(경유+전기),사업용,1,0,0,0
2020,평택시,하이브리드(휘발유+전기),비사업용,7123,0,0,0
2020,평택시,하이브리드(휘발유+전기),사업용,14,0,0,0
2020,평택시,휘발유,비사업용,50613,37,0,280
2020,평택시,휘발유,사업용,30,1,0,0
2020,평택시,휘발유(무연),비사업용,89981,34,0,71
2020,평택시,휘발유(무연),사업용,500,0,0,0
2020,평택시,휘발유(유연),비사업용,126,0,0,0
2020,동두천시,CNG,비사업용,7,0,0,2
2020,동두천시,CNG,사업용,0,14,0,0
2020,동두천시,경유,비사업용,9224,1353,80,5106
2020,동두천시,경유,사업용,61,51,42,543
2020,동두천시,기타연료,비사업용,8,16,5,72
2020,동두천시,기타연료,사업용,0,0,0,2
2020,동두천시,엘피지,비사업용,2684,173,1,214
2020,동두천시,엘피지,사업용,605,1,0,10
2020,동두천시,전기,비사업용,104,0,0,31
2020,동두천시,전기,사업용,0,0,0,10
2020,동두천시,하이브리드(LPG+전기),비사업용,14,0,0,0
2020,동두천시,하이브리드(경유+전기),비사업용,3,0,0,0
2020,동두천시,하이브리드(휘발유+전기),비사업용,737,0,0,0
2020,동두천시,휘발유,비사업용,6262,2,0,48
2020,동두천시,휘발유,사업용,3,0,0,1
2020,동두천시,휘발유(무연),비사업용,11646,9,0,11
2020,동두천시,휘발유(무연),사업용,96,0,0,0
2020,동두천시,휘발유(유연),비사업용,12,0,0,0
2020,안산시 상록구,CNG,비사업용,38,5,0,1
2020,안산시 상록구,CNG,사업용,129,26,0,0
2020,안산시 상록구,경유,비사업용,34813,4227,234,17703
2020,안산시 상록구,경유,사업용,103,621,340,2209
2020,안산시 상록구,기타연료,비사업용,0,76,17,266
2020,안산시 상록구,기타연료,사업용,0,0,0,25
2020,안산시 상록구,수소,비사업용,23,0,0,0
2020,안산시 상록구,엘피지,비사업용,8950,487,1,721
2020,안산시 상록구,엘피지,사업용,1219,0,0,126
2020,안산시 상록구,전기,비사업용,321,0,0,27
2020,안산시 상록구,전기,사업용,2,0,0,7
2020,안산시 상록구,하이브리드(LPG+전기),비사업용,94,0,0,0
2020,안산시 상록구,하이브리드(경유+전기),비사업용,12,0,0,0
2020,안산시 상록구,하이브리드(휘발유+전기),비사업용,3302,0,0,0
2020,안산시 상록구,하이브리드(휘발유+전기),사업용,6,0,0,0
2020,안산시 상록구,휘발유,비사업용,23538,20,0,79
2020,안산시 상록구,휘발유,사업용,22,0,0,0
2020,수원시 장안구,CNG,비사업용,22,0,0,1
2020,수원시 장안구,CNG,사업용,0,388,0,0
2020,수원시 장안구,경유,비사업용,26713,3086,109,8118
2020,수원시 장안구,경유,사업용,82,166,107,1799
2020,수원시 장안구,기타연료,비사업용,0,65,12,175
2020,수원시 장안구,기타연료,사업용,0,0,0,19
2020,안양시 동안구,하이브리드(경유+전기),비사업용,25,0,0,0
2020,안양시 동안구,하이브리드(휘발유+전기),비사업용,4726,0,0,0
2020,안양시 동안구,하이브리드(휘발유+전기),사업용,5,0,0,0
2020,안양시 동안구,휘발유,비사업용,22909,8,0,42
2020,안양시 동안구,휘발유,사업용,23,3,0,0
2020,안양시 동안구,휘발유(무연),비사업용,40119,14,0,18
